,MAL_ID,Name,Score,Genres,sypnopsis,Japanese name,poster_url
634,36934,Captain Tsubasa (2018),7.42,"Action, Sports, Shounen","Captain Tsubasa is the passionate story of an elementary school student whose thoughts and dreams revolve almost entirely around the love of soccer. 11-year-old Tsubasa Oozora started playing football at a very young age, and while it was mostly just a recreational sport for his friends, for him, it developed into something of an obsession. In order to pursue his dream to the best of his elementary school abilities, Tsubasa moves with his mother to Nankatsu city, which is well-known for its excellent elementary school soccer teams. But although he was easily the best in his old town, Nankatsu has a lot more competition, and he will need all of his skill and talent in order to stand out from this new crowd. He encounters not only rivals, but also new friends like the pretty girl Sanae Nakazawa and the talented goalkeeper, Genzo Wakabayashi, who shares the same passion as Tsubasa, and will prove to be a treasured friend in helping him push towards his dreams. Representing Japan in the FIFA World Cup is Tsubasa’s ultimate dream, but it will take a lot more than talent to reach it.",キャプテン翼,https://image.tmdb.org/t/p/w500/mD7tmizxUqt4tNR1L9ZsqKCel0o.jpg
635,449,InuYasha Movie 4: Guren no Houraijima,7.54,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen","The mysterious island of Houraijima has reappeared after 50 years, and with its reappearance has brought the attack of four gods, the Shitoushin, who have their eyes set on the powers that protect and sustain the island. Now it's up to Inuyasha and his friends, along with Sesshoumaru, to find a way to defeat the powerful Shitoushin. (Source: ANN)",犬夜叉 紅蓮の蓬莱島,https://image.tmdb.org/t/p/w500/Am3rBqYfNmeLqv3JULfUjxXQgNS.jpg
636,1516,Kirarin☆Revolution,7.07,"Comedy, Drama, Romance, Shoujo","Kirari Tsukishima, a gluttonous 14-year-old beauty, is a girl who does not care about idols and the entertainment world because her mind is occupied by food. Her obsession with food only causes her to be clueless about love. One day, after saving a turtle that is stranded in a tree, Kirari meets with a handsome and gentle boy named Seiji, who gives her ticket to a SHIPS (a popular idol group) concert to show his gratitude for her saving his pet. Kirari then storms off to the concert and runs into another boy, who tears up her ticket and warns her to stay away from Seiji because she and Seiji live in different worlds. The outraged Kirari then sneaks into the concert, only to discover that Seiji and the boy who tore her ticket, named Hiroto, are actually members of SHIPS. Finally understanding the meaning of ""different worlds"" (Seiji is a popular idol while she is an average middle school student), Kirari refuses to give up. Filled with determination to be with Seiji, she declares that she will also become an idol. (Source: Wikipedia)",きらりん☆レボリューション,https://image.tmdb.org/t/p/w500/aPlMqFb5Rqj7djo6ah1KJb5rMqz.jpg
637,884,Shin Angyo Onshi,6.88,"Action, Fantasy","fter wandering through the desert for days, a bitter warrior named Munsu is lost and unable to continue. His life is unexpectedly saved by Mon-ryon, a young man who dreams of becoming a secret agent for Jushin, a once-great country that was recently destroyed. Mon-ryon's goal is to save his girlfriend, Chunhyan, a born fighter who is held captive by the evil Lord Byonand. Then, from out of nowhere, blood begins trickling from his chest. He has been fatally wounded by the Sarinjas, a cannibalistic breed of desert goblin. The quick-thinking Munsu convinces these beasts to spare his life, in exchange for the peaceful handover of Mon-ryon's appetizing corpse. Although skeptical of Mon-ryon's motives, Munsu sets out to continue the mission that the young idealist described. Accompanied by an army of ghost troops, unleashed using the powers of Angyo Onshi, Munsu liberates Chunhyan. After visiting her boyfriend's final resting place, she declares herself Munsu's bodyguard and, together, they set out on a mission to punish those who stripped Jushin of its original glory. (Source: AniDB)",新暗行御史,https://image.tmdb.org/t/p/w500/eShpMzeGuISl0sW2QS2R0LYQIsM.jpg
638,12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,7.11,"Fantasy, Magic, Shoujo","In the city of Minato Mirai in Yokohama, the news of Fusion's defeat by the Pretty Cures is the hottest topic in town! Girls everywhere are dressing up and acting as their favorite Cures. Only Sakagami Ayumi, the new transfer student, is alone by herself. On her way home from school, Ayumi encounters a strange creature. After naming it Fu-Chan, Ayumi and the creature soon become good friends. However, Fu-Chan is actually a piece of Fusion, and holds the power of darkness. In an effort to make Ayumi happy, Fu-chan swallows up everything that Ayumi dislikes, creating chaos in school and throughout the city! To help bring across Ayumi's true feelings to Fu-Chan, all 28 Pretty Cures gather once more. When everyone's power comes together, a miraculous light starts to shine.",映画 プリキュアオールスターズNew Stage みらいのともだち,https://image.tmdb.org/t/p/w500/nAZL8tHUFIktqWOOx01iv5tlrnE.jpg
639,20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,6.29,Magic,"Unaired 14th episode of Genei wo Kakeru Taiyou, broadcast on Nico Nico and included in the 4th Blu-ray and DVD volumes. It shows Akari and Fuyuna's lives prior to the main series as well as how Luna got started as a magical girl.",幻影ヲ駆ケル太陽 踏み込めない心,https://image.tmdb.org/t/p/w500/3qxSSpttBohLChNSFApoAWysHic.jpg
640,39173,Haita,5.93,Music,"original song by Loin featuring the Vocaloid Hatsune Miku, animated by Waboku.",ハイタ,https://image.tmdb.org/t/p/w500/au8dKiwZmElmqXdqexJ5nvE45VQ.jpg
641,20,Naruto,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen","oments prior to Naruto Uzumaki's birth, a huge demon known as the Kyuubi, the Nine-Tailed Fox, attacked Konohagakure, the Hidden Leaf Village, and wreaked havoc. In order to put an end to the Kyuubi's rampage, the leader of the village, the Fourth Hokage, sacrificed his life and sealed the monstrous beast inside the newborn Naruto. Now, Naruto is a hyperactive and knuckle-headed ninja still living in Konohagakure. Shunned because of the Kyuubi inside him, Naruto struggles to find his place in the village, while his burning desire to become the Hokage of Konohagakure leads him not only to some great new friends, but also some deadly foes.",ナルト,https://image.tmdb.org/t/p/w500/vDkct38sSFSWJIATlfJw0l3QOIR.jpg
642,34161,Overlord Movie 1: Fushisha no Ou,7.62,"Action, Game, Supernatural, Magic, Fantasy",First Overlord recap film.,【前編】劇場版総集編 オーバーロード 不死者の王,https://image.tmdb.org/t/p/w500/bZ8BUFxoD1FdthWap01Vl1uxBWb.jpg
643,5844,Pokemon: Pikachu no Obake Carnival,6.3,"Adventure, Comedy, Fantasy, Kids","Pikachu and his friends have a picnic when they discover a Ghost Festival. The walk in to it, and find out that it is haunted by Ghost Pokemon and other Pokemon such as Koffing, Lickitung, Ditto, and Cubone. Meowth also discovers the Ghost Festival and gets scared out of his mind. Pikachu makes friends with the ghosts, and they work together to make Meowth run out of the Festival. (Source: ANN)",ピカチュウのおばけカーニバル,https://image.tmdb.org/t/p/w500/e4lJaTTbbmaqiy2wh6DTaDem4Gn.jpg
644,815,Tennis no Ouji-sama Movie 1: Futari no Samurai - The First Game,7.36,"Action, Sports, Shounen","The regular players from Seigaku participates in an exhibition game aboard a cruise ship. However, they discover that the event is being run by a corrupt millionaire heavily involved in illegal gambling and betting, who demands that they lose the match on purpose. To add to the confusion, one of the players on the rival team introduces himself as Ryoma's brother. (Source: ANN)",劇場版 テニスの王子様 二人のサムライ The First Game,https://image.tmdb.org/t/p/w500/s6taulaRtux6h927v5jaPSyLYUO.jpg
645,13335,Fuse: Teppou Musume no Torimonochou,7.36,"Action, Drama, Historical, Supernatural","In Kyokutei Bakin's classic Japanese epic novel Nansou Satomi Hakkenden, eight samurai serve the Satomi clan during Japan's tumultuous Sengoku (Warring States) era. The Edo-era samurai are the reincarnations of the spirits that Princess Fuse mothered with a dog named Yatsufusa. In Fuse Gansaku: Satomi Hakkenden, the female hunter Hamaji comes to her brother in order to hunt Fuse. Thus, the karmic cycle of retribution that began long ago with the Satomi family begins anew. (Source: ANN)",伏 鉄砲娘の捕物帳,https://image.tmdb.org/t/p/w500/2JiSF8dJY05LMNTcaCTATUAcBX4.jpg
646,839,Samurai Spirits 2: Asura Zanmaden,6.2,"Action, Fantasy, Martial Arts, Samurai, Super Power","One hundred years after their deaths at the hands of a former colleage, six legendary holy warriors are reborn to seek justice against the teammate who betrayed them into the hands of an evil god. Based upon one of the most popular video games of all time, Samurai Shodown is a sprawling feature-length saga of reincarnation and revenge, featuring some of the most spectacular battle sequences ever animated! Join Charlotte, Wan Fu, Nakoruru, Galford and Tamtam as they search the feudal province of Edo questing for their lost comrade, Haohmaru, and their sworn nemesis Shirou Amakusa. Will the followers of the divine light triumph over the forces of the dark, or is the course of history destined to repeat itself? Before their hundred-year journey has ended, six samurai will prove that the only thing stronger than their holy blades is the steel of their wills! (Source: AniDB)",サムライスピリッツ2 アスラ斬魔伝,https://image.tmdb.org/t/p/w500/t9VE5Hkr2baXI4Sh34C2tUZCDef.jpg
647,4921,Ramayana: The Legend of Prince Rama,8.04,Adventure,"heatrical anime movie of the original story of the epic Indian classical ""Ramayana"" and a joint production between Japan and India. Prince Rama, one of the four Princes of Ayodhya, will be expelled from the palace through a conspiracy. Rama is banished to the forest for 14 years. A girl named Sita and Lakshman, Rama's brother, go with him into the forest. Ravana, the King of Demons, falls in love with Sita and kidnaps her. In order to save his love, Rama goes to Lanka with the help of an army of monkeys and friends of the forest. A feature film based on a story of true love, friendship, and trust, this anime is about 2 hours and 15 minutes long, with musical elements from Indian cinemas in between.",ラーマヤーナ ラーマ王子伝説,https://image.tmdb.org/t/p/w500/6bGVpojv1f3cth9Quc5H5HOWDTF.jpg
648,540,Tenchi Muyou! Ryououki 2nd Season,7.66,"Action, Comedy, Harem, Sci-Fi, Shounen, Space","hile the galaxy remains at peace, Tenchi Masaki continues to live on Earth with Ryouko and Washuu Hakubi, Aeka and Sasami Jurai Masaki, Mihoshi Kuramitsu, and the cat-like creature Ryo-Ohki. Though it sounds great to be surrounded by so many women, they always end up making things difficult for Tenchi by constantly fighting for his attention, and their attempts at household chores always end in disaster. Although life has become more chaotic since they moved in, Tenchi begins to form a strong bond with his roommates and gains more insight into their respective struggles and history.",天地無用！魎皇鬼,https://image.tmdb.org/t/p/w500/kHLnUt9rFnBDlntT73XmmK7sZ0f.jpg
649,31043,Boku dake ga Inai Machi,8.37,"Mystery, Psychological, Supernatural, Seinen","hen tragedy is about to strike, Satoru Fujinuma finds himself sent back several minutes before the accident occurs. The detached, 29-year-old manga artist has taken advantage of this powerful yet mysterious phenomenon, which he calls ""Revival,"" to save many lives. However, when he is wrongfully accused of murdering someone close to him, Satoru is sent back to the past once again, but this time to 1988, 18 years in the past. Soon, he realizes that the murder may be connected to the abduction and killing of one of his classmates, the solitary and mysterious Kayo Hinazuki, that took place when he was a child. This is his chance to make things right. Boku dake ga Inai Machi follows Satoru in his mission to uncover what truly transpired 18 years ago and prevent the death of his classmate while protecting those he cares about in the present.",僕だけがいない街,https://image.tmdb.org/t/p/w500/rtuCDYK05S3BPtZenKL5IHAQMwR.jpg
650,33741,Kidou Keisatsu Patlabor: Reboot,6.55,"Sci-Fi, Comedy, Police, Mecha",No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,機動警察パトレイバーREBOOT,https://image.tmdb.org/t/p/w500/ujfCkuFPL77MMHtN2wkrbOUPqhh.jpg
651,1374,Kyoushoku Soukou Guyver (2005),7.26,"Adventure, Sci-Fi, Shounen","Sho Fukamachi, a normal teenager accidentally found an alien object called Unit and thus, changed his life forever. The Unit bonded with Sho, resulting in an incredibly powerful life-form called Guyver. With this great power, Sho battles the mysterious Chronos organization and it's Zoanoids, in order to protect his friends and his world. Unknown to Sho, the battle against Chronos will lead to the discovery of the origins of human, their destiny, and the Creators... (Source: ANN)",強殖装甲ガイバー,https://image.tmdb.org/t/p/w500/g5gCSa8YpQeiG7aO6O2poDvEvxh.jpg
