,user_id,anime_id,rating,watching_status,watched_episodes
107457555,347640,1546,2,2,26
96009186,310281,1575,10,2,25
42039465,136256,1575,10,2,25
89064596,287759,13411,4,2,1
63785175,206679,527,6,2,276
81458796,263779,20,8,2,220
85434702,276364,10620,7,2,26
9853210,32109,37779,8,2,12
42671356,138375,901,10,2,1
65819705,213019,10686,8,2,1
73188847,236901,28121,7,2,13
101873239,329153,36999,10,2,1
23480937,76035,2252,6,2,39
53973484,174991,10408,8,2,1
83180290,269280,896,7,2,1
16267570,52773,25519,7,2,12
52579477,170553,10408,7,2,1
36229741,117625,2581,8,2,25
47327051,153619,2167,9,2,22
105528877,341207,4654,9,2,24
13241159,43049,10620,10,2,26
4313264,14182,10507,3,2,47
34559551,112110,32615,7,2,12
41861831,135690,19163,7,2,10
22261326,72040,5630,8,2,11
102564256,331457,16049,9,2,24
88922839,287273,14713,8,2,13
34087797,110558,431,8,2,1
84846553,274546,11981,10,2,1
46547068,151024,10075,5,2,1
29875267,96796,527,6,2,276
11120578,36208,249,7,2,167
23120221,74812,35608,8,2,1
61068407,197866,101,7,2,13
65428890,211765,10624,6,2,1
40398841,131101,30,8,2,26
103191200,333447,10521,8,2,13
43193111,140093,33392,9,2,12
61016825,197712,4106,9,2,1
39836438,129454,10715,7,2,1
97974229,316537,18671,5,2,12
60384527,195669,31580,7,2,13
70138729,227013,25157,7,2,12
20897096,67676,8129,9,2,11
69887827,226116,2667,7,2,1
13283112,43182,2133,6,2,1
104788825,338656,31149,7,2,1
99554522,321679,29978,4,2,1
459333,1487,19685,6,2,13
6661656,21859,249,7,3,80
66604693,215566,1363,6,2,1
32192247,104446,10711,9,2,12
69342505,224254,10620,8,2,26
76818868,248857,1985,9,2,74
10236984,33354,50,6,2,24
46955235,152353,9253,9,2,24
64800255,209748,11981,8,2,1
103568193,334760,37735,7,2,1
12637565,41101,15927,8,2,1
103107223,333208,20,6,2,220
81189551,262908,512,9,2,1
11407354,37165,10793,9,2,22
10029612,32674,31757,10,2,1
43678633,141679,30,8,2,26
11144101,36291,15335,10,2,1
51050221,165485,27727,4,2,12
8963923,29292,14741,6,4,0
82553965,267333,36108,9,1,1
1949801,6613,10620,7,2,26
47745926,155022,4187,5,2,1
43781085,142010,14741,7,2,12
9695120,31602,2685,10,2,3
2684589,9068,4107,7,2,1
38081882,123641,30585,4,2,1
50347239,163256,37779,6,2,12
35921461,116616,382,3,2,4
85773942,277370,79,7,2,24
94509803,305356,66,6,2,26
91830030,296665,32547,8,2,1
97168140,313983,1575,10,2,25
16071462,52166,23673,8,2,12
38076152,123620,2269,8,2,3
55490159,180090,10659,10,2,0
68199057,220634,1361,2,2,1
105373867,340664,16353,7,2,13
64181569,207892,31580,6,2,13
29262594,94835,395,7,6,0
17646209,57238,25015,7,2,1
55722878,180896,1535,5,2,37
29830192,96646,10620,8,1,7
46776358,151735,1361,7,2,1
88331216,285426,13601,8,2,22
19537610,63152,437,6,2,1
102852944,332436,33187,5,2,1
23977980,77740,28891,9,2,25
42911032,139163,7014,10,2,1
12150244,39493,10189,8,2,1
36999696,120170,32182,8,2,12
76681623,248435,13175,10,2,1
100332900,324103,501,9,2,26
87378239,282526,6467,6,2,1
14020220,45551,97,7,2,26
71762198,232241,5460,8,2,1
70244140,227353,10408,5,2,1
28650438,92862,35608,9,2,1
100701402,325381,1033,10,2,1
17369786,56344,31043,9,2,12
21608387,69928,2556,10,2,52
82324568,266592,31988,7,2,13
88586628,286294,36308,8,2,1
91768628,296497,20583,9,2,25
101677077,328442,145,7,2,26
58903296,190883,31043,6,2,12
75624121,244876,10620,8,2,26
79641578,257957,6895,6,4,2
34316624,111292,355,8,2,24
54622099,177169,37779,10,2,12
17441571,56603,25429,9,2,10
50040785,162322,80,5,2,43
54151623,175581,14131,9,2,12
98389871,317897,31757,10,2,1
59015544,191258,7711,8,2,1
57584402,186820,23673,7,2,12
55175567,179044,2963,7,2,13
58427065,189410,17643,9,2,1
81201043,262953,10711,6,2,12
47162949,153016,2508,10,2,12
80281630,259999,1575,8,2,25
43479981,141016,38408,4,2,25
78519218,254167,355,9,2,24
108009440,349473,5205,10,2,1
80001441,259156,33926,7,2,12
44183394,143402,322,7,2,12
103565529,334757,38408,7,2,25
52215500,169399,22433,7,2,12
76681010,248435,10691,9,2,1
97969756,316523,355,5,2,24
41785651,135459,1535,10,2,37
71769095,232264,985,6,2,1
28968215,93904,1535,8,2,37
13212176,42958,31883,6,2,2
22630669,73240,355,6,2,24
26226750,85065,27989,10,2,13
57719319,187244,8247,8,2,1
89972805,290773,1535,8,2,37
64553742,208968,4896,10,2,26
79251476,256616,12413,9,2,12
68585664,221945,2167,10,2,23
69706638,225455,4896,7,2,26
50217601,162865,2994,8,2,2
22223778,71931,36920,3,2,1
57429989,186323,22,7,2,178
26548593,86025,889,9,2,12
103951859,336065,39587,9,2,13
86897131,280971,1362,5,2,1
69348683,224273,31757,7,2,1
63247471,204981,28891,9,2,25
53886140,174711,7222,8,2,1
97765777,315897,9253,9,2,24
79569892,257703,13601,9,2,22
90871133,293620,1874,7,2,4
3681199,12188,4654,6,2,24
54392153,176394,37430,9,2,24
40105351,130231,15335,8,2,1
51637284,167459,1254,8,3,2
48189403,156385,12413,10,2,12
3470698,11518,1535,9,2,37
29277123,94899,12875,7,4,30
71466910,231263,10793,2,4,4
70338055,227644,249,9,2,167
34285064,111196,512,7,2,1
3991662,13187,23673,10,2,12
89298793,288582,440,8,2,39
37158734,120714,1575,10,2,25
53385382,173143,10189,6,2,1
102910252,332600,27387,1,2,1
75656906,244972,14227,9,2,13
34466047,111800,5597,7,2,13
46052653,149338,4654,8,2,24
11880548,38628,21067,6,2,12
68541206,221790,33926,10,2,12
108852303,352182,10620,10,2,26
96091494,310522,906,8,2,1
52944351,171741,2034,7,2,24
54682559,177373,2724,7,2,2
26529195,85964,31580,8,2,13
9392422,30641,1216,5,2,1
4160042,13716,437,10,2,1
25084219,81402,14289,8,2,13
105182015,339998,6547,10,2,13
107487491,347738,1430,6,2,1
50766741,164564,2581,7,2,25
40159514,130394,14289,9,2,13
73769867,238861,28121,9,2,13
40750768,132152,2650,5,2,1
48875819,158569,191,6,2,1
31550141,102324,2499,7,2,1
91903910,296896,39741,10,2,1
41590185,134847,11887,5,2,13
36900657,119857,1254,5,2,114
60706291,196772,20,10,2,220
69133144,223599,31964,8,2,13
60120038,194817,431,8,2,1
77209602,250092,4039,5,2,50
85408816,276288,18671,6,2,12
102496678,331230,54,8,2,1
80604872,260985,11771,10,2,25
55568836,180374,2034,7,2,24
42753448,138628,10716,6,2,1
28848202,93476,31964,8,2,13
77201000,250070,166,9,2,26
71114787,230177,25859,7,2,13
23064221,74629,1,9,2,26
7040256,23103,8247,7,2,1
53373256,173098,9253,10,2,24
33083580,107211,7768,7,2,12
100009459,323131,527,7,2,276
28154692,91185,101,7,2,12
84131766,272187,1535,5,4,18
105967588,342586,2142,5,4,4
108961556,352581,10793,10,2,22
27811726,90083,481,5,2,224
13792439,44808,527,6,4,70
25748159,83475,1,10,2,26
11068869,36023,889,10,2,12
12827660,41734,23673,8,2,12
56456240,183112,9367,6,2,12
19605910,63368,512,9,2,1
94675103,305901,861,9,2,24
8685385,28362,210,8,2,161
70512940,228196,35851,10,2,1
90746371,293187,2890,5,2,1
76359533,247364,1535,10,2,37
79698280,258150,16918,8,2,11
104643958,338208,1,9,2,26
91472658,295548,22,9,1,20
67283043,217752,39565,8,2,1
52678600,170901,37349,8,2,12
35659805,115726,355,8,2,24
21365350,69099,10483,7,2,1
93075768,300667,31043,10,2,12
8542536,27888,7222,8,2,1
77620578,251402,38408,9,1,20
65453828,211820,8888,6,2,1
103679785,335162,14713,8,6,0
95686387,309250,889,5,2,12
73209981,236981,11887,3,2,13
39076403,126897,31043,7,4,9
25059799,81315,28121,8,2,13
1836536,6240,10620,4,2,26
85459415,276447,34541,7,2,1
98288240,317538,13587,6,2,1
84063720,271961,31964,7,2,13
104901266,339027,20583,6,2,25
14072470,45716,15039,10,2,1
80051477,259308,1362,5,2,1
76749170,248627,1527,9,2,1
94393541,305007,10408,8,2,1
97752850,315861,2167,8,2,23
56406027,182958,1575,10,2,25
19757089,63838,5630,9,2,11
64647569,209298,13601,9,2,22
42707761,138481,20583,8,2,25
85384819,276206,13667,3,2,1
105463398,340979,20509,6,2,10
92067104,297417,3269,6,2,1
39431115,128065,50,8,2,24
68318312,221068,1095,7,2,1
80026015,259242,20543,6,2,1
67901537,219666,1033,9,2,1
85254871,275785,13587,8,2,1
76367944,247399,191,7,2,1
43360620,140594,5460,10,2,1
34888448,113220,32182,10,2,12
61876822,200457,355,9,2,24
18241613,59067,1535,9,2,37
40740928,132125,33814,6,2,13
79734459,258293,31181,9,2,12
41002354,132955,30,9,2,26
94331243,304835,40028,10,1,11
29118890,94357,38408,10,2,25
85002313,275064,298,8,2,12
27295833,88455,145,2,2,26
101462126,327797,37349,7,2,12
71926509,232797,10075,9,2,1
51246667,166098,6634,10,2,12
88744265,286771,17777,6,2,12
29269445,94868,20,6,2,220
46978227,152443,20,8,2,220
10559069,34402,1313,8,2,50
43444423,140900,2026,10,2,52
87432326,282692,1575,9,2,25
45810038,148522,40052,9,1,10
95767394,309483,4654,7,2,24
57458761,186413,10196,9,2,1
58738813,190344,20,10,2,220
35347146,114724,37760,7,2,1
94439835,305139,249,9,2,167
63949697,207153,31043,9,2,12
9960605,32484,23673,4,2,12
10537881,34327,2746,7,2,1
45783411,148444,36990,10,2,1
71926512,232797,10686,7,2,1
13345722,43355,6547,6,2,13
93910095,303484,6547,10,2,13
88576162,286246,1575,8,2,25
18928586,61247,12967,10,2,12
95746027,309431,14227,7,2,13
64220205,208008,8487,6,2,1
17237902,55914,13601,8,2,22
1505042,5211,37349,7,2,12
27678061,89707,881,2,2,1
48576768,157607,2167,9,2,23
54524005,176841,37779,8,2,12
18773372,60752,28891,10,2,25
52488986,170232,28891,10,2,25
61661,226,20,9,2,220
23183686,75005,3087,5,2,1
48865802,158533,2890,9,2,1
20845096,67498,8525,9,2,12
68377443,221261,13601,8,2,22
33759860,109442,4654,7,2,24
51314649,166305,39587,9,2,13
53976052,175001,6547,9,2,13
104408395,337485,895,7,2,1
95647795,309137,1665,6,2,4
56338362,182757,6547,10,2,13
97210190,314128,14227,7,2,13
21549960,69718,30,8,2,26
22575818,73087,31964,9,2,13
45893236,148811,20583,6,2,25
87988794,284331,32182,8,2,12
55277758,179383,37569,7,2,12
72178863,233619,29978,2,2,1
73147342,236754,6634,9,2,12
67895622,219647,15227,8,2,1
42508965,137802,31043,4,2,12
56422194,183010,34498,7,2,1
64077107,207545,28121,8,2,13
35054063,113747,10793,7,2,22
10827142,35222,1535,10,2,37
37327906,121309,37999,9,2,12
67109922,217210,5630,7,2,11
108955215,352556,32615,8,2,12
222730,746,899,5,2,1
94577159,305576,11771,7,2,25
55009935,178473,513,8,2,1
33783246,109513,20889,7,2,1
94847815,306496,34540,7,2,1
49086972,159244,1575,7,3,12
40710829,132027,23281,7,2,11
69964149,226399,14289,6,2,13
79167743,256356,8129,9,2,11
21313291,68938,355,7,2,24
414127,1348,2034,5,4,12
66546727,215400,10620,8,2,26
25043800,81256,7711,9,2,1
79180231,256400,25157,5,2,12
65041871,210500,16732,8,2,12
44519084,144446,2890,8,2,1
68635873,222115,13055,6,2,2
18044541,58449,28121,2,2,13
22355302,72359,19163,7,2,10
5579898,18327,11691,7,2,1
81081401,262559,13601,8,2,22
51588544,167301,2034,6,2,24
96271226,311092,11771,5,2,25
88458288,285881,6547,9,2,13
93844517,303232,1575,9,2,25
23433421,75882,8129,10,2,11
4382223,14407,13601,9,2,22
56515073,183298,19685,7,2,13
71627101,231791,101,10,2,13
34686022,112553,15197,7,2,1
14457211,46963,31580,7,2,13
29733858,96355,25681,9,2,12
30785929,99730,6288,6,2,1
80259107,259920,18671,9,2,12
81642040,264309,37520,9,2,24
96451909,311687,191,8,2,1
103121437,333265,1,10,1,16
2753762,9290,12967,4,2,12
101123261,326692,2167,10,2,23
83716709,270956,13667,8,2,1
162129,541,32182,8,2,12
98174737,317130,512,10,2,1
108378975,350634,8246,5,2,1
74388625,240848,2581,6,4,5
53910282,174780,1,9,2,26
760002,2544,31964,9,2,13
80093942,259456,31043,9,2,12
34578317,112178,27727,5,2,12
11208799,36515,13601,8,2,22
10460177,34091,28891,10,2,25
94371496,304935,21273,8,2,12
45587334,147819,7711,8,2,1
51421094,166692,20,7,2,220
84837643,274523,1374,5,2,26
55090050,178747,513,8,2,1
87502103,282948,8247,7,2,1
95791152,309544,355,9,2,24
70803443,229175,15227,7,2,1
72759104,235463,1913,5,2,5
68479330,221602,34541,6,2,1
30813980,99843,19163,8,2,10
9788613,31891,34540,6,2,1
73380405,237520,906,8,2,1
60954585,197499,16353,6,2,13
70584124,228385,896,7,2,1
62450919,202339,23281,6,2,11
20114246,64982,17641,9,2,1
7208991,23643,527,6,2,276
74956635,242701,37430,6,2,24
17737371,57563,19191,10,2,1
11963944,38906,31988,5,2,13
104795939,338675,41168,10,2,1
40066205,130129,1535,10,2,37
23575986,76333,530,10,2,46
34402156,111584,10408,10,2,1
21220929,68650,431,10,2,1
72796818,235596,14741,7,2,12
20646924,66788,513,6,2,1
75763033,245336,31043,7,2,12
82212379,266186,481,7,2,224
102227558,330314,467,8,2,26
8457144,27618,31181,8,2,12
79999806,259148,36286,6,2,1
32646932,105918,499,5,2,1
93171875,301014,1506,8,2,1
22859406,73956,6794,5,2,1
44228394,143531,12115,7,2,1
25516262,82756,20,10,2,220
31997180,103772,66,9,2,26
103617650,334927,6547,9,2,13
96900598,313050,32648,9,2,12
6746887,22098,34540,6,2,1
85197184,275601,437,9,2,1
18862146,61017,20,8,2,220
45479023,147514,34541,8,2,1
58579266,189842,759,8,2,1
85020337,275114,785,7,2,2
49177803,159484,384,7,2,13
92327849,298157,1352,5,2,3
89234123,288339,39587,6,2,13
50590047,164038,1033,5,2,1
15916351,51712,23281,7,2,11
57336702,186020,1367,10,2,1
74089323,239875,249,7,2,167
21388680,69162,4107,10,2,1
92741731,299593,2581,9,2,25
65244602,211156,1361,5,2,1
82899070,268397,23273,7,2,22
22737690,73592,27989,8,2,13
44545829,144559,33926,7,2,12
73620327,238322,9253,10,2,24
105816978,342058,31964,8,2,13
21011233,68042,28221,6,2,12
10324646,33637,14741,7,2,12
100894334,325915,5630,8,2,11
60562142,196291,1,10,2,26
90473256,292348,9926,9,2,12
75689724,245077,10620,6,2,26
27642900,89592,1535,9,6,0
5897711,19365,25835,8,2,24
80210192,259790,36517,8,2,1
47727643,154959,25157,6,2,12
31714944,102857,437,7,2,1
74829264,242257,16157,3,4,1
85630710,276953,2077,7,2,1
82941453,268530,38408,8,2,25
47876478,155471,16732,7,2,12
43754282,141928,28121,7,2,13
13737645,44663,20,7,1,17
22104297,71540,14713,6,2,13
31621874,102555,1209,5,2,1
88699562,286628,2116,10,2,128
79379607,257044,29513,10,2,1
91659469,296152,37999,10,2,12
74664454,241729,10155,9,2,13
38387344,124699,1259,9,2,1
36115367,117257,38408,7,2,25
92621021,299184,10507,5,2,47
58765610,190442,31964,9,2,13
41229140,133672,7711,8,2,1
108110372,349814,889,10,2,12
74237233,240368,22547,8,2,13
60248797,195259,15197,10,2,1
99634102,321885,1575,8,2,25
48345399,156884,13055,8,2,2
64199980,207940,10620,7,2,26
100489284,324640,449,6,2,1
77892008,252161,23273,7,2,22
50838715,164833,37779,8,2,12
2340399,7860,10686,4,2,1
35222777,114307,467,5,4,1
61348059,198739,2167,9,2,23
18292258,59247,9348,7,2,1
65715339,212674,25157,7,2,12
73307364,237296,20583,8,2,25
75828921,245554,40028,10,1,12
52224999,169424,37520,10,2,24
19212133,62113,42897,7,1,8
52873096,171511,10620,8,2,26
93068941,300645,1184,6,2,26
1379670,4773,38361,5,2,4
38147921,123866,79,8,2,24
64088485,207596,382,6,2,4
78646156,254631,14227,10,2,13
8142537,26578,10793,7,2,22
50546891,163895,30,6,2,26
24728203,80222,22961,7,2,1
33314079,107900,31043,10,2,12
56468345,183146,2508,10,2,12
10569534,34441,15335,9,2,1
56865744,184502,481,6,2,224
86646543,280130,9253,10,2,24
70107935,226896,6288,8,2,1
29637197,96055,513,8,2,1
85813472,277504,32182,9,2,12
4786099,15819,1887,9,2,24
40226956,130595,30,7,2,26
20028662,64741,31964,8,2,13
91221910,294764,9253,10,2,24
54310488,176128,759,8,2,1
12329329,40039,36548,5,2,12
39123699,127047,39741,9,2,1
79969022,259054,14289,8,2,13
73496740,237917,20,8,2,220
146218,480,20583,9,2,25
84817877,274458,9465,8,2,1
37567801,122020,4320,7,2,1
106386658,344023,23273,8,2,22
12947824,42109,3312,7,2,74
107921890,349183,5630,8,2,11
77889080,252148,4039,7,2,17
13175796,42841,17187,9,2,1
36601,136,23273,7,2,22
16833773,54485,9834,9,2,13
97874061,316253,1887,9,2,24
71071685,230018,1292,9,2,5
48658223,157883,39565,10,2,1
82671522,267735,36934,7,2,52
62294650,201795,101,7,2,12
2175681,7332,10711,6,2,12
105604374,341447,13863,6,2,1
74686685,241782,16904,9,2,1
84862065,274601,1575,9,2,25
97976431,316538,16690,5,2,1
19096802,61758,10686,5,2,1
27150991,87975,20903,7,2,1
76339811,247301,2161,7,2,13
52459644,170139,23273,5,2,22
15528422,50456,11981,10,2,1
8553845,27927,20509,8,2,10
56658935,183802,512,8,2,1
40039770,130081,28623,6,2,12
80477385,260597,20583,8,2,25
9386291,30623,32182,9,2,12
64761850,209628,12967,7,2,12
32282354,104756,530,8,2,46
69994566,226501,31044,5,2,139
13736324,44658,37520,8,2,24
77910674,252217,31043,10,2,12
102470279,331126,28891,10,2,25
61564604,199377,431,9,2,1
36801902,119510,97,8,2,26
11935877,38812,34543,7,2,12
46027159,149273,4654,6,2,24
79491148,257439,16904,7,2,1
50797334,164667,408,7,2,1
17640778,57232,1710,5,2,56
31240747,101260,527,7,2,276
30189764,97854,32182,10,2,12
91964732,297081,32182,10,2,12
14254690,46291,28891,10,2,13
34404378,111590,3782,7,2,1
43433636,140860,1292,8,2,5
99745675,322246,5597,9,2,13
40106023,130231,10521,8,2,13
74056436,239777,2606,4,2,1
33128933,107320,2034,10,2,24
26565764,86090,20,8,2,220
56551128,183410,1,7,2,26
84231733,272543,37349,6,2,12
33905566,109944,481,6,4,30
68572168,221897,41168,7,2,1
53488208,173484,23273,8,2,22
65797449,212954,41168,6,2,1
36437316,118346,759,9,2,1
108356453,350565,388,9,2,52
34896195,113254,1887,7,2,24
15207023,49373,37055,9,2,1
58421655,189388,28891,9,2,25
58914942,190933,28623,10,2,12
33077556,107192,20,4,2,220
56568774,183471,902,7,2,1
77424799,250797,39565,10,2,1
4200147,13856,6547,7,2,13
102478500,331156,10521,7,2,13
15364577,49880,16918,9,2,11
89459854,289141,2581,8,2,25
57954336,187967,16049,8,2,24
86126074,278448,12413,8,2,12
20974274,67943,388,8,2,52
62510174,202521,14289,7,2,13
92819007,299839,18671,7,2,12
40803009,132326,37779,8,2,12
88818610,286981,1575,10,2,25
90744582,293178,1254,4,4,0
45114627,146402,1,10,2,26
78059208,252667,901,3,2,1
5144843,16924,481,8,4,158
35014586,113622,25157,6,2,12
75391534,244095,512,8,2,1
64760918,209626,8525,9,2,12
68316972,221060,861,9,2,24
64298062,208232,6211,10,2,11
29934532,97000,9213,10,2,1
62724690,203215,5348,10,2,1
48227129,156514,20,7,2,220
92671825,299356,11887,10,2,13
66204161,214309,210,6,2,161
12612745,40998,530,7,2,46
100241562,323832,1002,6,2,6
65441451,211806,11771,8,2,25
33911179,109966,6547,7,2,13
23394407,75736,350,7,2,51
2381299,7983,10408,8,2,1
19531903,63125,1887,8,3,7
31939118,103544,14289,7,2,13
66483794,215195,8247,8,2,1
33868609,109794,50,3,2,24
71010858,229851,6993,7,2,1
68242420,220787,28623,7,2,12
72949186,236119,37520,9,2,24
102543966,331386,31680,7,2,10
26913313,87213,1535,9,6,5
94984493,306989,901,7,2,1
1140136,3889,2167,9,2,23
64417202,208539,10417,1,2,1
83421360,270011,31757,10,2,1
6939486,22767,25429,6,2,10
40721666,132065,38408,7,2,25
16376733,53122,25835,9,2,24
106969997,346038,36286,7,2,1
67659473,218934,37430,9,2,24
16749975,54229,540,7,2,6
88673919,286556,6547,8,2,13
106288049,343712,431,9,2,1
47767502,155099,1,10,2,26
72839286,235714,4654,8,2,24
103679740,335162,31716,6,3,0
29749218,96407,23673,8,2,12
74810633,242200,2116,6,2,128
92163151,297696,357,10,2,8
34010492,110301,30,5,2,26
7931240,25907,13601,10,2,22
76060748,246361,395,7,2,13
12223302,39723,1535,7,2,37
108315461,350444,37349,8,2,12
94391587,304996,1913,7,2,5
65917553,213356,31181,6,2,12
4436774,14581,13411,6,2,1
88378402,285604,6467,7,2,1
22832252,73860,10624,6,2,1
13772609,44757,2890,8,2,1
30235333,97995,25835,10,2,24
47608252,154554,10838,6,2,11
12867063,41858,23673,6,2,12
108124888,349858,18671,7,2,12
83466386,270165,1254,8,2,114
104165891,336750,20907,4,2,1
85223294,275681,841,6,2,16
105189073,340025,902,6,2,1
108856179,352193,1363,9,2,1
22492911,72807,10408,9,2,1
6281835,20634,12967,7,2,12
84956325,274920,906,5,2,1
85652251,277015,66,9,2,26
3398149,11274,28221,3,4,4
56454237,183104,16904,8,2,1
105382925,340696,14289,8,2,13
39304483,127667,2142,7,2,51
54776460,177686,11771,8,2,25
7120028,23367,10702,7,2,1
34669303,112497,20583,9,2,25
100957217,326142,437,7,2,1
23370371,75668,11771,9,2,25
365563,1177,1586,5,2,2
17245694,55935,13667,10,2,1
72978811,236207,10196,9,2,1
7316787,23978,355,10,2,24
50471923,163634,408,7,2,1
46584271,151139,10521,7,2,13
37896331,123031,766,8,2,1
63953608,207163,1535,8,2,37
40851125,132481,23281,8,2,11
32271367,104717,9253,8,2,24
108297301,350370,34820,7,2,1
87428875,282679,31757,8,2,1
80627528,261074,11981,10,2,1
108853322,352186,27989,7,2,13
99746892,322248,20,9,2,220
54998349,178444,4522,7,2,1
26267758,85177,23273,10,2,22
28838223,93426,440,9,2,39
82941177,268527,325,1,4,1
43889833,142380,10408,10,2,1
77689499,251590,14227,7,2,13
52939577,171720,37779,9,2,12
36520136,118603,6211,8,2,11
55186633,179081,21067,6,2,12
64333160,208298,1535,7,1,2
36759051,119363,10620,9,2,26
31175488,101036,1535,8,2,37
42791912,138759,6198,8,2,1
52488355,170229,31181,9,2,12
58700045,190230,36903,7,2,12
84061260,271952,16918,8,2,11
55831708,181214,145,9,2,26
72816879,235662,28891,10,2,25
4770834,15755,6581,8,2,1
67087315,217140,37520,7,1,4
26826179,86932,10716,10,2,1
72962757,236155,19291,7,2,93
104684228,338345,1879,7,2,1
10774630,35058,1913,8,2,5
5665957,18589,28891,10,2,25
8078716,26375,861,6,2,24
47294490,153494,10620,8,2,26
29458118,95452,27989,9,2,13
24838620,80598,1313,7,2,50
106259012,343586,2144,10,2,1
99426411,321323,1575,10,2,25
56571493,183484,30346,7,2,1
1236777,4237,2026,9,2,52
82458346,267008,36873,8,1,8
